"%Acm. Venda";"Código Empresa";"Empresa : Nível 4";"Venda Quantidade";"Venda Itens";"Unitário Médio";"Venda Valor";"Venda % Partic.";"Promoções Valor Venda";"Promoc. % Partic.";"% Partic. Prom./Vda.";"Lucratividade Unit.";"Lucratividade Valor";"Lucrat. % Partic.";"Lucrat. Marg %";"% Mark Up";"% Mark Down";"Custo Bruto";"Custo Líquido";"Despesa Venda";"Compror";"Comissão";"Impostos Venda";"Valor IBS  Municipal";"Valor IBS  Estadual";"Valor CBS";"Valor IS";"Contribuição Valor";"Contrib. % Partic.";"Contrib. Marg %*";"Peso Bruto";"Peso Brt %Partic.";"Peso Líquido";"Volume M ³";"Valor Venda Por M³";"Despesa Fixa";"Desconto Fixo";"Vlr Descto Fora de NF"
"18,33";"7";"07 - ABELARDO : MERCEARIA \ SOBREMESAS \ LEITE CONDESADO \ LEITE CONDENSADO TP";"5.079,000";"7";"5,61";"28.476,88";"0,04";"24.654,79";"0,03";"86,58";"0,36";"1.811,76";"0,01";"6,36";"21,12";"17,44";"23.511,33";"18.338,84";"0,00";"0,00";"0,00";"8.326,28";"0,00";"7,00";"177,22";"0,00";"1.811,76";"0,01";"8,99";"2.057,029";"0,05";"748,295";"0,000";"0,000";"0,00";"0,00";"0,00"
"18,33";"7";"07 - ABELARDO : MERCEARIA \ SOBREMESAS \ MANJAR \ MANJAR";"5,000";"1";"11,99";"59,95";"0,00";"0,00";"0,00";"0,00";"2,06";"10,30";"0,00";"17,18";"49,02";"32,89";"40,23";"32,13";"0,00";"0,00";"0,00";"17,52";"0,00";"0,05";"0,40";"0,00";"10,30";"0,00";"24,28";"0,000";"0,00";"0,000";"0,000";"0,000";"0,00";"0,00";"0,00"
"18,33";"7";"07 - ABELARDO : MERCEARIA \ SOBREMESAS \ MARIA MOLE \ MARIA MOLE";"4,000";"1";"5,99";"23,96";"0,00";"0,00";"0,00";"0,00";"1,32";"5,27";"0,00";"21,99";"63,77";"38,94";"14,63";"11,68";"0,00";"0,00";"0,00";"7,01";"0,00";"0,00";"0,16";"0,00";"5,27";"0,00";"31,09";"0,000";"0,00";"0,000";"0,000";"0,000";"0,00";"0,00";"0,00"
"18,33";"7";"07 - ABELARDO : MERCEARIA \ SOBREMESAS \ MISTURAS \ MIST P.BOLO ESPECIAI";"7,000";"1";"21,99";"153,93";"0,00";"0,00";"0,00";"0,00";"5,99";"41,92";"0,00";"27,23";"83,40";"45,48";"83,93";"67,03";"0,00";"0,00";"0,00";"44,98";"0,00";"0,14";"0,98";"0,00";"41,92";"0,00";"38,48";"0,000";"0,00";"2,100";"0,000";"0,000";"0,00";"0,00";"0,00"
"18,33";"7";"07 - ABELARDO : MERCEARIA \ SOBREMESAS \ MISTURAS \ MIST P.BOLO TRADICIONAL";"351,000";"26";"8,22";"2.883,48";"0,00";"1.456,17";"0,00";"50,50";"1,90";"666,32";"0,00";"23,11";"65,65";"39,63";"1.740,73";"1.373,65";"0,00";"0,00";"0,00";"843,51";"0,00";"2,03";"18,21";"0,00";"666,32";"0,00";"32,66";"141,526";"0,00";"75,700";"0,000";"0,000";"0,00";"0,00";"0,00"
"18,33";"7";"07 - ABELARDO : MERCEARIA \ SOBREMESAS \ MISTURAS \ POS PARA SORVETE- MOUSSE";"2,000";"1";"11,99";"23,98";"0,00";"0,00";"0,00";"0,00";"3,04";"6,08";"0,00";"25,35";"52,93";"34,61";"15,68";"15,68";"0,00";"0,00";"0,00";"2,22";"0,00";"0,02";"0,20";"0,00";"6,08";"0,00";"27,94";"0,000";"0,00";"0,300";"0,000";"0,000";"0,00";"0,00";"0,00"
"18,33";"7";"07 - ABELARDO : MERCEARIA \ SOBREMESAS \ PUDIM \ PUDIM";"79,000";"6";"4,86";"383,55";"0,00";"0,00";"0,00";"0,00";"0,96";"75,91";"0,00";"19,79";"56,60";"36,14";"244,93";"195,41";"0,00";"0,00";"0,00";"112,23";"0,00";"0,01";"2,67";"0,00";"75,91";"0,00";"27,98";"1,406";"0,00";"0,800";"0,000";"0,000";"0,00";"0,00";"0,00"
"18,33";"7";"07 - ABELARDO : MERCEARIA \ SOBREMESAS \ SOBREMESAS \ SOBREMESAS";"2,000";"1";"8,29";"16,58";"0,00";"0,00";"0,00";"0,00";"1,98";"3,96";"0,00";"23,88";"51,14";"33,84";"10,97";"7,76";"0,00";"0,00";"0,00";"4,86";"0,00";"0,02";"0,10";"0,00";"3,96";"0,00";"33,77";"0,450";"0,00";"0,000";"0,000";"0,000";"0,00";"0,00";"0,00"
"18,58";"7";"07 - ABELARDO : PERECIVEIS \ ACOUGUE \ AVES \ CORTE FRANGO CONG";"10.705,000";"88";"17,76";"190.114,07";"0,25";"90.194,61";"0,12";"47,44";"4,78";"51.144,44";"0,26";"26,90";"41,83";"29,49";"134.040,80";"123.780,03";"0,00";"0,00";"0,00";"15.189,59";"0,00";"6,36";"58,49";"0,00";"51.144,44";"0,26";"29,24";"10.172,054";"0,22";"7.580,600";"0,000";"0,000";"0,00";"0,00";"0,00"
"18,68";"7";"07 - ABELARDO : PERECIVEIS \ ACOUGUE \ AVES \ CORTE FRANGO CONG GRANEL";"5.918,218";"9";"12,67";"74.982,23";"0,10";"54.709,84";"0,07";"72,96";"3,16";"18.722,45";"0,10";"24,97";"36,70";"26,85";"54.850,52";"51.010,79";"0,00";"0,00";"0,00";"5.248,99";"0,00";"0,00";"0,00";"0,00";"18.722,45";"0,10";"26,85";"5.918,016";"0,13";"5.918,218";"0,006";"12.497.038,333";"0,00";"0,00";"0,00"
"18,68";"7";"07 - ABELARDO : PERECIVEIS \ ACOUGUE \ AVES \ CORTE FRANGO RESFRIADO";"152,070";"8";"14,65";"2.228,44";"0,00";"0,00";"0,00";"0,00";"5,31";"808,04";"0,00";"36,26";"63,93";"39,00";"1.359,41";"1.264,23";"0,00";"0,00";"0,00";"156,17";"0,00";"0,00";"0,00";"0,00";"808,04";"0,00";"38,99";"50,269";"0,00";"116,070";"0,000";"0,000";"0,00";"0,00";"0,00"
"18,68";"7";"07 - ABELARDO : PERECIVEIS \ ACOUGUE \ AVES \ CORTE PATO CONG";"13,000";"1";"9,98";"129,74";"0,00";"129,74";"0,00";"100,00";"1,40";"18,14";"0,00";"13,98";"17,71";"15,05";"110,22";"102,50";"0,00";"0,00";"0,00";"9,10";"0,00";"0,00";"0,00";"0,00";"18,14";"0,00";"15,04";"0,000";"0,00";"0,000";"0,000";"0,000";"0,00";"0,00";"0,00"
"18,68";"7";"07 - ABELARDO : PERECIVEIS \ ACOUGUE \ AVES \ FRANGO INTEIRO";"106,599";"10";"17,75";"1.892,20";"0,00";"101,93";"0,00";"5,39";"5,57";"594,14";"0,00";"31,40";"54,93";"35,46";"1.221,31";"1.069,97";"0,00";"0,00";"0,00";"228,09";"0,00";"0,00";"0,00";"0,00";"594,14";"0,00";"35,70";"7,930";"0,00";"34,020";"0,000";"0,000";"0,00";"0,00";"0,00"
"18,69";"7";"07 - ABELARDO : PERECIVEIS \ ACOUGUE \ AVES \ MIUDOS DE FRANGO";"604,807";"13";"18,75";"11.341,15";"0,01";"0,00";"0,00";"0,00";"5,72";"3.460,95";"0,02";"30,52";"50,74";"33,66";"7.523,67";"6.865,42";"0,00";"0,00";"0,00";"1.014,78";"0,00";"0,18";"2,19";"0,00";"3.460,95";"0,02";"33,52";"395,751";"0,01";"430,307";"0,000";"0,000";"0,00";"0,00";"0,00"
"18,70";"7";"07 - ABELARDO : PERECIVEIS \ ACOUGUE \ BOVINO \ BOVINOS PREMIUM";"160,662";"5";"43,01";"6.910,60";"0,01";"322,07";"0,00";"4,66";"10,84";"1.740,91";"0,01";"25,19";"37,16";"27,09";"5.038,48";"4.685,84";"0,00";"0,00";"0,00";"483,85";"0,00";"0,00";"0,00";"0,00";"1.740,91";"0,01";"27,09";"34,630";"0,00";"30,484";"0,000";"0,000";"0,00";"0,00";"0,00"
"18,91";"7";"07 - ABELARDO : PERECIVEIS \ ACOUGUE \ BOVINO \ DIANTEIRO BOVINO";"4.963,057";"16";"32,24";"160.015,41";"0,21";"97.176,13";"0,13";"60,73";"5,56";"27.584,36";"0,14";"17,24";"23,18";"18,82";"129.899,14";"121.228,76";"0,00";"0,00";"0,00";"11.202,29";"0,00";"0,00";"0,00";"0,00";"27.584,36";"0,14";"18,54";"3.314,016";"0,07";"3.216,998";"0,003";"53.338.470,000";"0,00";"0,00";"0,00"
"18,93";"7";"07 - ABELARDO : PERECIVEIS \ ACOUGUE \ BOVINO \ MIUDOS BOVINO";"719,701";"7";"19,35";"13.925,19";"0,02";"0,00";"0,00";"0,00";"7,76";"5.585,64";"0,03";"40,11";"75,84";"43,13";"7.919,18";"7.364,87";"0,00";"0,00";"0,00";"974,68";"0,00";"0,00";"0,00";"0,00";"5.585,64";"0,03";"43,13";"719,701";"0,02";"719,701";"0,001";"13.925.190,000";"0,00";"0,00";"0,00"
"19,65";"7";"07 - ABELARDO : PERECIVEIS \ ACOUGUE \ BOVINO \ TRASEIRO BOVINO";"10.018,281";"39";"54,30";"544.039,76";"0,72";"198.437,11";"0,26";"36,47";"11,08";"110.954,82";"0,56";"20,39";"28,09";"21,93";"424.735,76";"395.005,95";"0,00";"0,00";"0,00";"38.078,99";"0,00";"0,00";"0,00";"0,00";"110.954,82";"0,56";"21,93";"7.648,041";"0,17";"7.930,614";"0,008";"68.004.970,000";"0,00";"0,00";"0,00"
"19,65";"7";"07 - ABELARDO : PERECIVEIS \ ACOUGUE \ EXOTICOS \ CORDEIRO";"0,896";"1";"79,00";"70,78";"0,00";"0,00";"0,00";"0,00";"24,41";"21,87";"0,00";"30,90";"49,74";"33,22";"47,27";"43,96";"0,00";"0,00";"0,00";"4,95";"0,00";"0,00";"0,00";"0,00";"21,87";"0,00";"33,22";"0,000";"0,00";"0,000";"0,000";"0,000";"0,00";"0,00";"0,00"
"19,65";"7";"07 - ABELARDO : PERECIVEIS \ ACOUGUE \ EXOTICOS \ EXOTICOS ESPECIAS";"1,000";"1";"74,98";"74,98";"0,00";"0,00";"0,00";"0,00";"13,93";"13,93";"0,00";"18,58";"49,42";"33,08";"50,18";"39,14";"0,00";"0,00";"0,00";"21,91";"0,00";"0,05";"0,48";"0,00";"13,93";"0,00";"26,25";"0,000";"0,00";"0,500";"0,000";"0,000";"0,00";"0,00";"0,00"
"19,65";"7";"07 - ABELARDO : PERECIVEIS \ ACOUGUE \ LINGUICAS \ LINGUICA COSTELA";"106,000";"3";"19,75";"2.093,88";"0,00";"0,00";"0,00";"0,00";"5,57";"589,94";"0,00";"28,17";"51,06";"33,80";"1.386,08";"1.177,11";"0,00";"0,00";"0,00";"326,83";"0,00";"2,04";"16,21";"0,00";"589,94";"0,00";"33,39";"34,974";"0,00";"6,600";"0,000";"0,000";"0,00";"0,00";"0,00"
"19,65";"7";"07 - ABELARDO : PERECIVEIS \ ACOUGUE \ LINGUICAS \ LINGUICA FRANGO";"127,048";"6";"17,42";"2.213,57";"0,00";"893,40";"0,00";"40,36";"5,03";"639,28";"0,00";"28,88";"63,57";"38,86";"1.353,28";"1.228,74";"0,00";"0,00";"0,00";"345,55";"0,00";"1,79";"16,79";"0,00";"639,28";"0,00";"34,22";"101,663";"0,00";"24,948";"0,000";"0,000";"0,00";"0,00";"0,00"
"19,66";"7";"07 - ABELARDO : PERECIVEIS \ ACOUGUE \ LINGUICAS \ LINGUICA PERNIL";"365,725";"10";"19,81";"7.243,36";"0,01";"2.449,28";"0,00";"33,81";"4,51";"1.649,26";"0,01";"22,77";"47,50";"32,20";"4.910,76";"4.463,69";"0,00";"0,00";"0,00";"1.130,41";"0,00";"6,55";"55,34";"0,00";"1.649,26";"0,01";"26,98";"258,605";"0,01";"287,425";"0,000";"0,000";"0,00";"0,00";"0,00"
"19,67";"7";"07 - ABELARDO : PERECIVEIS \ ACOUGUE \ LINGUICAS \ LINGUICA SUINA-MISTA";"349,651";"7";"18,60";"6.502,48";"0,01";"2.981,11";"0,00";"45,85";"4,17";"1.458,12";"0,01";"22,42";"47,90";"32,39";"4.396,45";"4.029,66";"0,00";"0,00";"0,00";"1.014,70";"0,00";"5,77";"49,83";"0,00";"1.458,12";"0,01";"26,57";"53,180";"0,00";"306,051";"0,000";"0,000";"0,00";"0,00";"0,00"
"19,68";"7";"07 - ABELARDO : PERECIVEIS \ ACOUGUE \ LINGUICAS \ LINGUICA TOSCANA CHURRASC";"403,000";"13";"20,87";"8.411,92";"0,01";"2.484,60";"0,00";"29,54";"4,98";"2.006,06";"0,01";"23,85";"50,85";"33,71";"5.576,21";"5.093,16";"0,00";"0,00";"0,00";"1.312,70";"0,00";"7,88";"64,09";"0,00";"2.006,06";"0,01";"28,26";"194,684";"0,00";"230,000";"0,000";"0,000";"0,00";"0,00";"0,00"
"19,69";"7";"07 - ABELARDO : PERECIVEIS \ ACOUGUE \ SALSICHAS-SALSICHAO \ SALSICHAS-SALSICHAO";"703,691";"5";"11,17";"7.859,49";"0,01";"3.782,35";"0,00";"48,12";"2,68";"1.887,48";"0,01";"24,02";"49,38";"33,06";"5.261,36";"4.745,69";"0,00";"0,00";"0,00";"1.226,31";"0,00";"6,62";"60,21";"0,00";"1.887,48";"0,01";"28,46";"119,396";"0,00";"657,073";"0,000";"0,000";"0,00";"0,00";"0,00"
"19,77";"7";"07 - ABELARDO : PERECIVEIS \ ACOUGUE \ SUINOS \ SUINOS CONGELADOS";"2.766,578";"23";"20,95";"57.959,72";"0,08";"18.379,57";"0,02";"31,71";"6,05";"16.728,56";"0,08";"28,86";"45,12";"31,09";"39.938,21";"37.134,13";"0,00";"0,00";"0,00";"4.097,03";"0,00";"0,92";"8,32";"0,00";"16.728,56";"0,08";"31,06";"1.615,079";"0,04";"1.621,712";"0,002";"28.979.860,000";"0,00";"0,00";"0,00"
"19,84";"7";"07 - ABELARDO : PERECIVEIS \ ACOUGUE \ SUINOS \ SUINOS RESFRIADOS";"1.664,373";"17";"30,13";"50.146,14";"0,07";"2.534,83";"0,00";"5,05";"11,40";"18.965,96";"0,10";"37,82";"70,22";"41,25";"29.459,05";"27.038,07";"0,00";"0,00";"0,00";"4.142,11";"0,00";"0,62";"5,31";"0,00";"18.965,96";"0,10";"41,23";"51,548";"0,00";"67,048";"0,000";"0,000";"0,00";"0,00";"0,00"
"19,88";"7";"07 - ABELARDO : PERECIVEIS \ CONGELADO \ EMPANADOS \ EMPANADOS";"2.084,000";"51";"14,14";"29.475,80";"0,04";"14.651,57";"0,02";"49,71";"3,49";"7.271,85";"0,04";"24,67";"51,74";"34,10";"19.425,13";"19.237,86";"0,00";"0,00";"0,00";"2.966,09";"0,00";"25,84";"237,77";"0,00";"7.271,85";"0,04";"27,43";"856,665";"0,02";"594,315";"0,000";"0,000";"0,00";"0,00";"0,00"
"19,88";"7";"07 - ABELARDO : PERECIVEIS \ CONGELADO \ EMPANADOS \ STEAK";"423,000";"5";"2,33";"984,29";"0,00";"941,43";"0,00";"95,65";"0,68";"285,86";"0,00";"29,04";"61,43";"38,05";"609,73";"607,39";"0,00";"0,00";"0,00";"91,05";"0,00";"0,14";"8,39";"0,00";"285,86";"0,00";"32,00";"44,180";"0,00";"42,300";"0,000";"0,000";"0,00";"0,00";"0,00"
"19,89";"7";"07 - ABELARDO : PERECIVEIS \ CONGELADO \ FRUTAS CONGELADAS \ FRUTAS CONGELADAS";"425,000";"7";"17,85";"7.586,46";"0,01";"260,66";"0,00";"3,44";"5,79";"2.459,21";"0,01";"32,42";"49,10";"32,93";"5.088,20";"4.996,37";"0,00";"0,00";"0,00";"130,88";"0,00";"1,18";"11,49";"0,00";"2.459,21";"0,01";"32,98";"376,945";"0,01";"399,080";"0,000";"0,000";"0,00";"0,00";"0,00"
"19,89";"7";"07 - ABELARDO : PERECIVEIS \ CONGELADO \ FRUTAS CONGELADAS \ POLPAS DE FRUTAS";"104,000";"12";"14,91";"1.550,16";"0,00";"0,00";"0,00";"0,00";"5,39";"560,48";"0,00";"36,16";"56,63";"36,16";"989,68";"989,68";"0,00";"0,00";"0,00";"0,00";"0,00";"0,10";"1,04";"0,00";"560,48";"0,00";"36,16";"26,459";"0,00";"40,800";"0,000";"0,000";"0,00";"0,00";"0,00"
"19,89";"7";"07 - ABELARDO : PERECIVEIS \ CONGELADO \ GELO \ GELO ESCAMA";"37,000";"1";"21,98";"813,26";"0,00";"0,00";"0,00";"0,00";"5,89";"217,95";"0,00";"26,80";"99,82";"49,96";"406,99";"357,60";"0,00";"0,00";"0,00";"237,71";"0,00";"0,70";"5,18";"0,00";"217,95";"0,00";"37,87";"0,000";"0,00";"0,000";"0,000";"0,000";"0,00";"0,00";"0,00"
"19,89";"7";"07 - ABELARDO : PERECIVEIS \ CONGELADO \ GELO \ GELO FILTRADO";"140,000";"1";"16,98";"2.377,20";"0,00";"0,00";"0,00";"0,00";"5,43";"759,64";"0,00";"31,96";"126,40";"55,83";"1.049,98";"922,55";"0,00";"0,00";"0,00";"695,00";"0,00";"1,44";"15,36";"0,00";"759,64";"0,00";"45,16";"602,000";"0,01";"0,000";"0,000";"0,000";"0,00";"0,00";"0,00"
"19,92";"7";"07 - ABELARDO : PERECIVEIS \ CONGELADO \ LANCHES PRONTOS CONGELADO \ HAMBURGUER";"1.982,000";"38";"10,52";"20.842,40";"0,03";"7.036,90";"0,01";"33,76";"2,79";"5.523,63";"0,03";"26,50";"48,40";"32,61";"14.045,19";"13.525,07";"0,00";"0,00";"0,00";"1.793,69";"0,00";"9,63";"92,23";"0,00";"5.523,63";"0,03";"29,00";"581,445";"0,01";"500,994";"0,000";"0,000";"0,00";"0,00";"0,00"
"19,95";"7";"07 - ABELARDO : PERECIVEIS \ CONGELADO \ LANCHES PRONTOS CONGELADO \ PAO DE QUEIJO";"1.278,000";"19";"19,77";"25.270,94";"0,03";"1.914,08";"0,00";"7,57";"5,08";"6.485,91";"0,03";"25,67";"67,59";"40,33";"15.078,92";"12.153,72";"0,00";"0,00";"0,00";"6.631,31";"0,00";"17,57";"165,50";"0,00";"6.485,91";"0,03";"34,80";"668,529";"0,01";"494,100";"0,000";"0,000";"0,00";"0,00";"0,00"
"19,96";"7";"07 - ABELARDO : PERECIVEIS \ CONGELADO \ LANCHES PRONTOS CONGELADO \ PIZZA";"469,000";"13";"20,31";"9.523,48";"0,01";"1.940,86";"0,00";"20,38";"5,25";"2.464,49";"0,01";"25,88";"53,99";"35,06";"6.184,58";"6.178,07";"0,00";"0,00";"0,00";"880,92";"0,00";"9,08";"79,19";"0,00";"2.464,49";"0,01";"28,52";"254,113";"0,01";"215,040";"0,000";"0,000";"0,00";"0,00";"0,00"
"19,97";"7";"07 - ABELARDO : PERECIVEIS \ CONGELADO \ LANCHES PRONTOS CONGELADO \ SALGADOS CONGELADOS";"391,000";"33";"20,94";"8.186,71";"0,01";"0,00";"0,00";"0,00";"6,40";"2.501,56";"0,01";"30,56";"52,39";"34,38";"5.372,38";"4.953,98";"0,00";"0,00";"0,00";"731,17";"0,00";"4,03";"37,06";"0,00";"2.501,56";"0,01";"33,55";"127,781";"0,00";"41,735";"0,007";"1.169.530,000";"0,00";"0,00";"0,00"
"19,97";"7";"07 - ABELARDO : PERECIVEIS \ CONGELADO \ LANCHES PRONTOS CONGELADO \ SANDUICHE";"187,000";"9";"8,87";"1.658,77";"0,00";"966,00";"0,00";"58,24";"2,18";"407,39";"0,00";"24,56";"51,08";"33,81";"1.097,95";"1.097,94";"0,00";"0,00";"0,00";"153,44";"0,00";"1,87";"13,46";"0,00";"407,39";"0,00";"27,06";"30,746";"0,00";"27,115";"0,000";"0,000";"0,00";"0,00";"0,00"
"19,97";"7";"07 - ABELARDO : PERECIVEIS \ CONGELADO \ LANCHES PRONTOS CONGELADO \ SOBREMESAS CONGELADAS";"11,000";"2";"21,34";"234,78";"0,00";"0,00";"0,00";"0,00";"6,40";"70,40";"0,00";"29,99";"49,35";"33,04";"157,20";"142,66";"0,00";"0,00";"0,00";"21,72";"0,00";"0,22";"1,91";"0,00";"70,40";"0,00";"33,04";"0,000";"0,00";"0,000";"0,000";"0,000";"0,00";"0,00";"0,00"
"19,98";"7";"07 - ABELARDO : PERECIVEIS \ CONGELADO \ PRATOS PRONTOS - SEMI-PRO \ ALMONDEGA - KIBE- BIFE";"252,000";"9";"24,07";"6.066,12";"0,01";"0,00";"0,00";"0,00";"6,90";"1.738,64";"0,01";"28,66";"58,11";"36,75";"3.836,65";"3.761,76";"0,00";"0,00";"0,00";"565,72";"0,00";"2,85";"28,48";"0,00";"1.738,64";"0,01";"31,61";"91,969";"0,00";"79,116";"0,000";"0,000";"0,00";"0,00";"0,00"
"19,98";"7";"07 - ABELARDO : PERECIVEIS \ CONGELADO \ PRATOS PRONTOS - SEMI-PRO \ BOLINHO DE BACALHAU";"80,000";"3";"25,67";"2.053,56";"0,00";"1.623,78";"0,00";"79,07";"7,22";"577,74";"0,00";"28,13";"40,50";"28,83";"1.461,61";"1.436,06";"0,00";"0,00";"0,00";"39,75";"0,00";"1,10";"9,31";"0,00";"577,74";"0,00";"28,69";"42,780";"0,00";"3,460";"0,000";"0,000";"0,00";"0,00";"0,00"
"19,98";"7";"07 - ABELARDO : PERECIVEIS \ CONGELADO \ PRATOS PRONTOS - SEMI-PRO \ PRATOS PRONTOS ESCONDIDIN";"50,000";"3";"22,40";"1.119,91";"0,00";"481,80";"0,00";"43,02";"5,85";"292,55";"0,00";"26,12";"62,47";"38,45";"689,29";"616,76";"0,00";"0,00";"0,00";"210,60";"0,00";"0,84";"8,31";"0,00";"292,55";"0,00";"32,17";"26,024";"0,00";"15,600";"0,000";"0,000";"0,00";"0,00";"0,00"
"20,00";"7";"07 - ABELARDO : PERECIVEIS \ CONGELADO \ PRATOS PRONTOS - SEMI-PRO \ PRATOS PRONTOS ESPECIAIS";"1.210,000";"19";"10,40";"12.578,65";"0,02";"6.526,41";"0,01";"51,88";"3,37";"4.082,45";"0,02";"32,46";"63,52";"38,85";"7.692,24";"7.508,89";"0,00";"0,00";"0,00";"987,31";"0,00";"7,54";"77,78";"0,00";"4.082,45";"0,02";"35,22";"431,635";"0,01";"393,960";"0,011";"1.143.513,636";"0,00";"0,00";"0,00"
"20,02";"7";"07 - ABELARDO : PERECIVEIS \ CONGELADO \ PRATOS PRONTOS - SEMI-PRO \ PRATOS PRONTOS LASANHA";"1.209,000";"26";"14,96";"18.090,41";"0,02";"7.409,23";"0,01";"40,96";"4,64";"5.613,03";"0,03";"31,03";"44,99";"31,03";"12.477,38";"12.477,38";"0,00";"0,00";"0,00";"0,00";"0,00";"7,31";"65,07";"0,00";"5.613,03";"0,03";"31,03";"650,089";"0,01";"591,600";"0,000";"0,000";"0,00";"0,00";"0,00"
"20,02";"7";"07 - ABELARDO : PERECIVEIS \ CONGELADO \ PRATOS PRONTOS - SEMI-PRO \ PRATOS PRONTOS LEGUMES";"56,000";"4";"17,73";"992,88";"0,00";"0,00";"0,00";"0,00";"5,43";"304,11";"0,00";"30,63";"89,41";"47,20";"524,20";"398,47";"0,00";"0,00";"0,00";"290,29";"0,00";"0,63";"6,44";"0,00";"304,11";"0,00";"43,28";"18,610";"0,00";"0,000";"0,000";"0,000";"0,00";"0,00";"0,00"
"20,02";"7";"07 - ABELARDO : PERECIVEIS \ CONGELADO \ PRATOS PRONTOS - SEMI-PRO \ PRATOS PRONTOS MASSAS";"293,000";"9";"12,01";"3.519,51";"0,00";"155,88";"0,00";"4,43";"3,89";"1.140,93";"0,01";"32,42";"47,97";"32,42";"2.378,58";"2.378,58";"0,00";"0,00";"0,00";"0,00";"0,00";"0,14";"11,87";"0,00";"1.140,93";"0,01";"32,42";"96,234";"0,00";"128,600";"0,018";"195.528,333";"0,00";"0,00";"0,00"
"20,02";"7";"07 - ABELARDO : PERECIVEIS \ CONGELADO \ PRATOS PRONTOS - SEMI-PRO \ PRATOS PRONTOS YAKISOBA";"21,000";"2";"24,07";"505,43";"0,00";"0,00";"0,00";"0,00";"9,33";"195,97";"0,00";"38,77";"63,33";"38,77";"309,46";"309,46";"0,00";"0,00";"0,00";"0,00";"0,00";"0,21";"1,76";"0,00";"195,97";"0,00";"38,77";"3,798";"0,00";"3,600";"0,000";"0,000";"0,00";"0,00";"0,00"
"20,02";"7";"07 - ABELARDO : PERECIVEIS \ CONGELADO \ PRATOS PRONTOS - SEMI-PRO \ TORTAS - QUICHES";"60,000";"6";"24,94";"1.496,56";"0,00";"954,92";"0,00";"63,81";"6,47";"388,14";"0,00";"25,94";"53,94";"35,04";"972,20";"969,99";"0,00";"0,00";"0,00";"138,43";"0,00";"1,30";"12,29";"0,00";"388,14";"0,00";"28,58";"31,894";"0,00";"28,900";"0,000";"0,000";"0,00";"0,00";"0,00"
"20,03";"7";"07 - ABELARDO : PERECIVEIS \ CONGELADO \ PRATOS PRONTOS - SEMI-PRO \ WAFFLE";"223,000";"6";"19,51";"4.350,77";"0,01";"0,00";"0,00";"0,00";"6,18";"1.378,93";"0,01";"31,69";"69,33";"40,94";"2.569,40";"2.569,40";"0,00";"0,00";"0,00";"402,45";"0,00";"4,45";"35,58";"0,00";"1.378,93";"0,01";"34,92";"69,162";"0,00";"60,060";"0,000";"0,000";"0,00";"0,00";"0,00"
"20,04";"7";"07 - ABELARDO : PERECIVEIS \ CONGELADO \ SORVETES - PICOLE - ACAI \ ACAI";"319,000";"11";"22,29";"7.109,66";"0,01";"0,00";"0,00";"0,00";"5,95";"1.898,37";"0,01";"26,70";"53,75";"34,96";"4.624,02";"3.801,53";"0,00";"0,00";"0,00";"1.409,76";"0,00";"5,80";"51,05";"0,00";"1.898,37";"0,01";"33,31";"27,777";"0,00";"25,680";"0,000";"0,000";"0,00";"0,00";"0,00"
"20,05";"7";"07 - ABELARDO : PERECIVEIS \ CONGELADO \ SORVETES - PICOLE - ACAI \ PACK - PICOLE";"579,000";"36";"13,50";"7.813,81";"0,01";"0,00";"0,00";"0,00";"3,20";"1.852,65";"0,01";"23,71";"54,33";"35,21";"5.062,90";"3.676,39";"0,00";"0,00";"0,00";"2.284,78";"0,00";"6,47";"50,07";"0,00";"1.852,65";"0,01";"33,51";"35,239";"0,00";"71,534";"0,000";"0,000";"0,00";"0,00";"0,00"
"20,11";"7";"07 - ABELARDO : PERECIVEIS \ CONGELADO \ SORVETES - PICOLE - ACAI \ SORVETES";"1.791,000";"92";"26,21";"46.940,58";"0,06";"16.257,76";"0,02";"34,63";"5,76";"10.323,41";"0,05";"21,99";"48,59";"32,70";"31.590,27";"22.899,47";"0,00";"0,00";"0,00";"13.717,69";"0,00";"31,70";"299,66";"0,00";"10.323,41";"0,05";"31,07";"977,068";"0,02";"1.635,150";"0,012";"3.911.715,000";"0,00";"0,00";"0,00"
"20,16";"7";"07 - ABELARDO : PERECIVEIS \ CONGELADO \ VEGETAIS CONGELADOS \ BATATA FRITA CONGELADA";"1.875,000";"20";"18,63";"34.923,59";"0,05";"24.142,31";"0,03";"69,13";"4,49";"8.411,58";"0,04";"24,09";"58,49";"36,90";"22.035,30";"18.901,94";"0,00";"0,00";"0,00";"7.610,07";"0,00";"23,15";"246,75";"0,00";"8.411,58";"0,04";"30,80";"2.010,289";"0,04";"1.702,260";"0,000";"0,000";"0,00";"0,00";"0,00"
"20,16";"7";"07 - ABELARDO : PERECIVEIS \ CONGELADO \ VEGETAIS CONGELADOS \ VEGETAIS CONGELADOS";"328,000";"15";"9,62";"3.153,94";"0,00";"1.058,36";"0,00";"33,56";"2,53";"829,08";"0,00";"26,29";"47,64";"32,27";"2.136,30";"1.946,84";"0,00";"0,00";"0,00";"378,02";"0,00";"1,47";"11,21";"0,00";"829,08";"0,00";"29,87";"93,046";"0,00";"87,800";"0,000";"0,000";"0,00";"0,00";"0,00"
