"%Acm. Venda";"Código Empresa";"Empresa : Nível 4";"Venda Quantidade";"Venda Itens";"Unitário Médio";"Venda Valor";"Venda % Partic.";"Promoções Valor Venda";"Promoc. % Partic.";"% Partic. Prom./Vda.";"Lucratividade Unit.";"Lucratividade Valor";"Lucrat. % Partic.";"Lucrat. Marg %";"% Mark Up";"% Mark Down";"Custo Bruto";"Custo Líquido";"Despesa Venda";"Compror";"Comissão";"Impostos Venda";"Valor IBS  Municipal";"Valor IBS  Estadual";"Valor CBS";"Valor IS";"Contribuição Valor";"Contrib. % Partic.";"Contrib. Marg %*";"Peso Bruto";"Peso Brt %Partic.";"Peso Líquido";"Volume M ³";"Valor Venda Por M³";"Despesa Fixa";"Desconto Fixo";"Vlr Descto Fora de NF"
"33,85";"9";"09 - RIACHUELO : PERECIVEIS \ CONGELADO \ LANCHES PRONTOS CONGELADO \ SALGADOS CONGELADOS";"37,000";"2";"21,98";"813,26";"0,00";"0,00";"0,00";"0,00";"7,48";"276,76";"0,00";"34,03";"51,59";"34,03";"536,50";"536,50";"0,00";"0,00";"0,00";"0,00";"0,00";"0,37";"2,96";"0,00";"276,76";"0,00";"34,03";"26,751";"0,00";"0,000";"0,000";"0,000";"0,00";"0,00";"0,00"
"33,85";"9";"09 - RIACHUELO : PERECIVEIS \ CONGELADO \ LANCHES PRONTOS CONGELADO \ SANDUICHE";"150,000";"6";"9,20";"1.379,52";"0,00";"912,59";"0,00";"66,15";"2,49";"374,22";"0,00";"27,13";"56,14";"35,95";"883,54";"877,69";"0,00";"0,00";"0,00";"127,61";"0,00";"1,50";"11,06";"0,00";"374,22";"0,00";"29,89";"24,696";"0,00";"21,750";"0,000";"0,000";"0,00";"0,00";"0,00"
"33,85";"9";"09 - RIACHUELO : PERECIVEIS \ CONGELADO \ PRATOS PRONTOS - SEMI-PRO \ ALMONDEGA - KIBE- BIFE";"39,000";"4";"19,75";"770,18";"0,00";"157,76";"0,00";"20,48";"5,21";"203,05";"0,00";"26,36";"52,51";"34,43";"505,00";"495,89";"0,00";"0,00";"0,00";"71,24";"0,00";"0,62";"6,30";"0,00";"203,05";"0,00";"29,05";"13,875";"0,00";"8,500";"0,000";"0,000";"0,00";"0,00";"0,00"
"33,85";"9";"09 - RIACHUELO : PERECIVEIS \ CONGELADO \ PRATOS PRONTOS - SEMI-PRO \ BOLINHO DE BACALHAU";"8,000";"1";"25,22";"201,75";"0,00";"201,75";"0,00";"100,00";"8,29";"66,30";"0,00";"32,86";"48,95";"32,86";"135,45";"135,45";"0,00";"0,00";"0,00";"0,00";"0,00";"0,08";"0,73";"0,00";"66,30";"0,00";"32,86";"4,960";"0,00";"0,000";"0,000";"0,000";"0,00";"0,00";"0,00"
"33,85";"9";"09 - RIACHUELO : PERECIVEIS \ CONGELADO \ PRATOS PRONTOS - SEMI-PRO \ PRATOS PRONTOS ESCONDIDIN";"28,000";"2";"21,42";"599,67";"0,00";"615,75";"0,00";"102,68";"5,45";"152,57";"0,00";"25,44";"72,01";"41,86";"348,63";"271,84";"0,00";"0,00";"0,00";"175,26";"0,00";"0,48";"3,84";"0,00";"152,57";"0,00";"35,95";"18,256";"0,00";"16,800";"0,000";"0,000";"0,00";"0,00";"0,00"
"33,86";"9";"09 - RIACHUELO : PERECIVEIS \ CONGELADO \ PRATOS PRONTOS - SEMI-PRO \ PRATOS PRONTOS ESPECIAIS";"444,000";"6";"10,46";"4.643,11";"0,01";"2.083,59";"0,00";"44,87";"3,11";"1.379,67";"0,01";"29,71";"50,02";"33,34";"3.094,98";"3.094,98";"0,00";"0,00";"0,00";"168,46";"0,00";"1,42";"24,61";"0,00";"1.379,67";"0,01";"30,83";"152,880";"0,00";"133,200";"0,000";"0,000";"0,00";"0,00";"0,00"
"33,87";"9";"09 - RIACHUELO : PERECIVEIS \ CONGELADO \ PRATOS PRONTOS - SEMI-PRO \ PRATOS PRONTOS LASANHA";"606,000";"22";"15,75";"9.546,19";"0,01";"3.997,26";"0,01";"41,87";"4,80";"2.906,24";"0,02";"30,44";"43,77";"30,44";"6.639,95";"6.639,95";"0,00";"0,00";"0,00";"0,00";"0,03";"4,61";"34,88";"0,00";"2.906,24";"0,02";"30,44";"358,559";"0,01";"316,100";"0,000";"0,000";"0,00";"0,00";"0,00"
"33,87";"9";"09 - RIACHUELO : PERECIVEIS \ CONGELADO \ PRATOS PRONTOS - SEMI-PRO \ PRATOS PRONTOS MASSAS";"182,000";"11";"11,97";"2.179,04";"0,00";"103,92";"0,00";"4,77";"4,04";"735,81";"0,00";"33,77";"50,98";"33,77";"1.443,23";"1.443,23";"0,00";"0,00";"0,00";"0,00";"0,00";"0,11";"7,39";"0,00";"735,81";"0,00";"33,77";"63,537";"0,00";"84,600";"0,015";"145.269,333";"0,00";"0,00";"0,00"
"33,87";"9";"09 - RIACHUELO : PERECIVEIS \ CONGELADO \ PRATOS PRONTOS - SEMI-PRO \ PRATOS PRONTOS YAKISOBA";"21,000";"2";"25,27";"530,63";"0,00";"0,00";"0,00";"0,00";"8,38";"176,02";"0,00";"33,17";"49,64";"33,17";"354,61";"354,61";"0,00";"0,00";"0,00";"0,00";"0,00";"0,21";"1,84";"0,00";"176,02";"0,00";"33,17";"10,128";"0,00";"9,600";"0,000";"0,000";"0,00";"0,00";"0,00"
"33,87";"9";"09 - RIACHUELO : PERECIVEIS \ CONGELADO \ PRATOS PRONTOS - SEMI-PRO \ TORTAS - QUICHES";"38,000";"2";"23,42";"890,07";"0,00";"890,07";"0,00";"100,00";"6,47";"245,77";"0,00";"27,61";"58,38";"36,86";"561,97";"561,97";"0,00";"0,00";"0,00";"82,33";"0,00";"0,78";"7,34";"0,00";"245,77";"0,00";"30,43";"20,938";"0,00";"19,000";"0,000";"0,000";"0,00";"0,00";"0,00"
"33,87";"9";"09 - RIACHUELO : PERECIVEIS \ CONGELADO \ PRATOS PRONTOS - SEMI-PRO \ WAFFLE";"10,000";"1";"18,19";"181,90";"0,00";"0,00";"0,00";"0,00";"5,07";"50,66";"0,00";"27,85";"58,98";"37,10";"114,42";"114,42";"0,00";"0,00";"0,00";"16,83";"0,00";"0,18";"1,50";"0,00";"50,66";"0,00";"30,69";"3,260";"0,00";"2,800";"0,000";"0,000";"0,00";"0,00";"0,00"
"33,87";"9";"09 - RIACHUELO : PERECIVEIS \ CONGELADO \ SORVETES - PICOLE - ACAI \ ACAI";"60,000";"6";"21,44";"1.286,55";"0,00";"0,00";"0,00";"0,00";"4,20";"251,94";"0,00";"19,58";"48,67";"32,74";"865,39";"714,02";"0,00";"0,00";"0,00";"320,59";"0,00";"0,97";"8,67";"0,00";"251,94";"0,00";"26,08";"35,372";"0,00";"38,880";"0,000";"0,000";"0,00";"0,00";"0,00"
"33,91";"9";"09 - RIACHUELO : PERECIVEIS \ CONGELADO \ SORVETES - PICOLE - ACAI \ SORVETES";"1.312,000";"31";"20,35";"26.697,53";"0,04";"18.969,14";"0,03";"71,05";"3,30";"4.328,73";"0,02";"16,21";"30,40";"23,32";"20.472,89";"14.566,44";"0,00";"0,00";"0,00";"7.802,36";"0,01";"17,94";"170,70";"0,00";"4.328,73";"0,02";"22,91";"907,628";"0,02";"1.435,032";"0,035";"762.786,571";"0,00";"0,00";"0,00"
"33,96";"9";"09 - RIACHUELO : PERECIVEIS \ CONGELADO \ VEGETAIS CONGELADOS \ BATATA FRITA CONGELADA";"1.839,000";"13";"18,46";"33.952,42";"0,05";"28.869,80";"0,04";"85,03";"3,52";"6.464,65";"0,04";"19,04";"48,95";"32,86";"22.794,26";"18.174,28";"0,00";"0,00";"0,00";"9.313,50";"0,00";"21,19";"223,76";"0,00";"6.464,65";"0,04";"26,24";"2.894,646";"0,07";"2.926,860";"0,000";"0,000";"0,00";"0,00";"0,00"
"33,96";"9";"09 - RIACHUELO : PERECIVEIS \ CONGELADO \ VEGETAIS CONGELADOS \ VEGETAIS CONGELADOS";"65,000";"8";"11,03";"717,21";"0,00";"429,50";"0,00";"59,88";"2,66";"172,74";"0,00";"24,08";"46,53";"31,75";"489,47";"417,88";"0,00";"0,00";"0,00";"126,60";"0,00";"0,35";"2,68";"0,00";"172,74";"0,00";"29,25";"15,935";"0,00";"17,400";"0,000";"0,000";"0,00";"0,00";"0,00"
"33,99";"9";"09 - RIACHUELO : PERECIVEIS \ FLV \ ALHO \ ALHO GRANEL";"1.293,662";"1";"16,72";"21.635,91";"0,03";"20.125,74";"0,03";"93,02";"4,08";"5.276,61";"0,03";"24,39";"35,55";"26,23";"15.961,74";"14.844,42";"0,00";"0,00";"0,00";"1.514,88";"0,00";"0,00";"0,00";"0,00";"5.276,61";"0,03";"26,22";"0,000";"0,00";"0,000";"0,000";"0,000";"0,00";"0,00";"0,00"
"33,99";"9";"09 - RIACHUELO : PERECIVEIS \ FLV \ ESPECIARIAS \ ESPECIARIAS";"4,429";"2";"68,86";"304,97";"0,00";"0,00";"0,00";"0,00";"33,85";"149,91";"0,00";"49,16";"127,74";"56,09";"133,91";"133,91";"0,00";"0,00";"0,00";"21,15";"0,00";"0,05";"0,46";"0,00";"149,91";"0,00";"52,82";"0,000";"0,00";"0,000";"0,000";"0,000";"0,00";"0,00";"0,00"
"34,02";"9";"09 - RIACHUELO : PERECIVEIS \ FLV \ FRUTAS \ FRUTAS EMBALADAS";"2.692,000";"7";"8,00";"21.547,61";"0,03";"12.983,23";"0,02";"60,25";"2,42";"6.508,62";"0,04";"30,21";"43,28";"30,21";"15.038,99";"15.038,99";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"6.508,62";"0,04";"30,21";"1.774,054";"0,04";"0,600";"0,000";"0,000";"0,00";"0,00";"0,00"
"34,24";"9";"09 - RIACHUELO : PERECIVEIS \ FLV \ FRUTAS \ FRUTAS FRESCAS GRANEL";"22.045,303";"34";"6,94";"153.085,00";"0,22";"71.724,29";"0,10";"46,85";"2,61";"57.456,78";"0,31";"37,53";"60,29";"37,61";"95.507,92";"95.391,91";"0,00";"0,00";"0,00";"236,31";"0,00";"2,55";"26,08";"0,00";"57.456,78";"0,31";"37,59";"0,000";"0,00";"0,000";"0,000";"0,000";"0,00";"0,00";"0,00"
"34,24";"9";"09 - RIACHUELO : PERECIVEIS \ FLV \ HIGIENIZADOR DE FLV \ HIGIENIZADOR DE FLV";"18,000";"1";"12,90";"232,20";"0,00";"0,00";"0,00";"0,00";"2,42";"43,64";"0,00";"18,79";"53,56";"34,88";"151,21";"120,69";"0,00";"0,00";"0,00";"67,87";"0,00";"0,18";"1,44";"0,00";"43,64";"0,00";"26,56";"0,180";"0,00";"0,000";"0,000";"0,000";"0,00";"0,00";"0,00"
"34,24";"9";"09 - RIACHUELO : PERECIVEIS \ FLV \ HIGIENIZADOR DE FLV \ HIGIENIZADOR DE FLV LIQUI";"17,000";"1";"11,54";"196,13";"0,00";"0,00";"0,00";"0,00";"2,99";"50,82";"0,00";"25,91";"73,89";"42,49";"112,79";"87,98";"0,00";"0,00";"0,00";"57,34";"0,00";"0,17";"1,20";"0,00";"50,82";"0,00";"36,62";"5,746";"0,00";"0,000";"0,000";"0,000";"0,00";"0,00";"0,00"
"34,42";"9";"09 - RIACHUELO : PERECIVEIS \ FLV \ LEGUMES \ LEGUMES COMUM";"21.302,054";"29";"5,99";"127.684,21";"0,18";"67.954,06";"0,10";"53,22";"1,73";"36.825,45";"0,20";"28,84";"40,76";"28,96";"90.710,23";"90.710,23";"0,00";"0,00";"0,00";"148,53";"0,00";"1,44";"17,21";"0,00";"36.825,45";"0,20";"28,87";"186,111";"0,00";"0,000";"0,000";"0,000";"0,00";"0,00";"0,00"
"34,43";"9";"09 - RIACHUELO : PERECIVEIS \ FLV \ LEGUMES \ LEGUMES EMBALADOS";"967,000";"2";"5,73";"5.540,35";"0,01";"0,00";"0,00";"0,00";"2,91";"2.811,60";"0,02";"50,75";"103,04";"50,75";"2.728,75";"2.728,75";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"2.811,60";"0,02";"50,75";"372,856";"0,01";"0,000";"0,000";"0,000";"0,00";"0,00";"0,00"
"34,53";"9";"09 - RIACHUELO : PERECIVEIS \ FLV \ OVOS \ OVOS BRANCOS";"5.295,000";"3";"13,56";"71.779,78";"0,10";"8.717,28";"0,01";"12,14";"3,85";"20.380,27";"0,11";"28,39";"39,65";"28,39";"51.399,51";"51.399,51";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"20.380,27";"0,11";"28,39";"6.190,311";"0,14";"0,000";"0,000";"0,000";"0,00";"0,00";"0,00"
"34,54";"9";"09 - RIACHUELO : PERECIVEIS \ FLV \ OVOS \ OVOS CAIPIRAS";"387,000";"2";"14,09";"5.451,60";"0,01";"0,00";"0,00";"0,00";"5,04";"1.950,61";"0,01";"35,78";"55,72";"35,78";"3.500,99";"3.500,99";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"1.950,61";"0,01";"35,78";"297,091";"0,01";"0,000";"0,000";"0,000";"0,00";"0,00";"0,00"
"34,54";"9";"09 - RIACHUELO : PERECIVEIS \ FLV \ OVOS \ OVOS CODORNA";"139,000";"1";"9,01";"1.252,82";"0,00";"0,00";"0,00";"0,00";"3,51";"488,32";"0,00";"38,98";"63,87";"38,98";"764,50";"764,50";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"488,32";"0,00";"38,98";"47,121";"0,00";"0,000";"0,000";"0,000";"0,00";"0,00";"0,00"
"34,55";"9";"09 - RIACHUELO : PERECIVEIS \ FLV \ OVOS \ OVOS VERMELHOS";"310,000";"2";"14,90";"4.618,74";"0,01";"0,00";"0,00";"0,00";"4,97";"1.541,11";"0,01";"33,37";"50,07";"33,37";"3.077,63";"3.077,63";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"1.541,11";"0,01";"33,37";"348,078";"0,01";"0,000";"0,000";"0,000";"0,00";"0,00";"0,00"
"34,55";"9";"09 - RIACHUELO : PERECIVEIS \ FLV \ PROCESSADOS \ SALADAS PRONTAS";"0,805";"1";"39,90";"32,12";"0,00";"0,00";"0,00";"0,00";"15,89";"12,79";"0,00";"39,82";"96,33";"49,07";"16,36";"16,36";"0,00";"0,00";"0,00";"2,97";"0,00";"0,03";"0,26";"0,00";"12,79";"0,00";"43,88";"0,000";"0,00";"0,000";"0,000";"0,000";"0,00";"0,00";"0,00"
"34,61";"9";"09 - RIACHUELO : PERECIVEIS \ FLV \ VERDURAS \ VERDURAS COMUM";"12.029,266";"27";"3,43";"41.222,45";"0,06";"0,00";"0,00";"0,00";"1,30";"15.667,16";"0,09";"38,01";"61,31";"38,01";"25.555,01";"25.555,01";"0,00";"0,00";"0,00";"0,28";"0,00";"0,06";"12,18";"0,00";"15.667,16";"0,09";"38,01";"216,818";"0,00";"0,000";"0,000";"0,000";"0,00";"0,00";"0,00"
"34,61";"9";"09 - RIACHUELO : PERECIVEIS \ FLV \ VERDURAS \ VERDURAS HIDROPONICO";"264,000";"2";"3,98";"1.051,99";"0,00";"0,00";"0,00";"0,00";"1,77";"468,06";"0,00";"44,49";"80,16";"44,49";"583,93";"583,93";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"468,06";"0,00";"44,49";"61,805";"0,00";"0,000";"0,000";"0,000";"0,00";"0,00";"0,00"
"34,61";"9";"09 - RIACHUELO : PERECIVEIS \ FLV \ VERDURAS \ VERDURAS PROCESSADAS";"522,470";"2";"5,90";"3.080,39";"0,00";"0,00";"0,00";"0,00";"2,68";"1.400,83";"0,01";"45,48";"83,40";"45,48";"1.679,56";"1.679,56";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"1.400,83";"0,01";"45,48";"0,000";"0,00";"0,000";"0,000";"0,000";"0,00";"0,00";"0,00"
"34,61";"9";"09 - RIACHUELO : PERECIVEIS \ LATICINIOS \ BEBIDAS REFRIGERADAS \ AGUA COCO";"233,000";"2";"13,58";"3.164,15";"0,00";"2.892,65";"0,00";"91,42";"3,65";"850,52";"0,00";"26,88";"43,75";"30,44";"2.201,13";"2.020,95";"0,00";"0,00";"0,00";"292,68";"0,00";"3,72";"26,13";"0,00";"850,52";"0,00";"29,62";"184,925";"0,00";"233,000";"0,000";"0,000";"0,00";"0,00";"0,00"
"34,62";"9";"09 - RIACHUELO : PERECIVEIS \ LATICINIOS \ BEBIDAS REFRIGERADAS \ BEBIDAS REFRIG SUCOS";"639,000";"7";"15,89";"10.154,73";"0,01";"7.875,01";"0,01";"77,55";"4,49";"2.868,20";"0,02";"28,24";"52,26";"34,32";"6.669,35";"6.015,00";"0,00";"0,00";"0,00";"1.271,53";"0,01";"7,28";"79,09";"0,00";"2.868,20";"0,02";"32,29";"627,440";"0,01";"523,800";"0,000";"0,000";"0,00";"0,00";"0,00"
"34,62";"9";"09 - RIACHUELO : PERECIVEIS \ LATICINIOS \ CONDIMENTOS-TEMPEROS \ CONDIMENTOS-TEMPEROS";"1,908";"1";"78,99";"150,71";"0,00";"0,00";"0,00";"0,00";"39,17";"74,74";"0,00";"49,59";"249,59";"71,40";"43,11";"31,95";"0,00";"0,00";"0,00";"44,02";"0,00";"0,01";"0,97";"0,00";"74,74";"0,00";"70,05";"0,000";"0,00";"0,000";"0,000";"0,000";"0,00";"0,00";"0,00"
"34,62";"9";"09 - RIACHUELO : PERECIVEIS \ LATICINIOS \ CONSERVAS GRANEL \ AZEITONAS CONSERV GRANEL";"49,475";"5";"48,42";"2.395,57";"0,00";"0,00";"0,00";"0,00";"16,89";"835,87";"0,00";"34,89";"99,61";"49,90";"1.200,12";"859,84";"0,00";"0,00";"0,00";"699,86";"0,00";"1,35";"15,25";"0,00";"835,87";"0,00";"49,29";"0,000";"0,00";"0,000";"0,000";"0,000";"0,00";"0,00";"0,00"
"34,62";"9";"09 - RIACHUELO : PERECIVEIS \ LATICINIOS \ CONSERVAS GRANEL \ CEBOLINHA CONSERV GRANEL";"0,946";"1";"39,98";"37,82";"0,00";"0,00";"0,00";"0,00";"9,44";"8,93";"0,00";"23,61";"50,02";"33,34";"25,21";"17,84";"0,00";"0,00";"0,00";"11,05";"0,00";"0,03";"0,24";"0,00";"8,93";"0,00";"33,36";"0,000";"0,00";"0,000";"0,000";"0,000";"0,00";"0,00";"0,00"
"34,62";"9";"09 - RIACHUELO : PERECIVEIS \ LATICINIOS \ CONSERVAS GRANEL \ CHAMPIGNON";"11,188";"2";"50,49";"564,90";"0,00";"0,00";"0,00";"0,00";"17,03";"190,52";"0,00";"33,73";"110,02";"52,39";"268,97";"209,34";"0,00";"0,00";"0,00";"165,04";"0,00";"0,33";"3,59";"0,00";"190,52";"0,00";"47,65";"0,000";"0,00";"0,000";"0,000";"0,000";"0,00";"0,00";"0,00"
"34,62";"9";"09 - RIACHUELO : PERECIVEIS \ LATICINIOS \ CONSERVAS GRANEL \ OVO CODORNA CONSERV GRANE";"29,432";"3";"23,76";"699,36";"0,00";"0,00";"0,00";"0,00";"5,75";"169,31";"0,00";"24,21";"67,48";"40,29";"417,58";"325,71";"0,00";"0,00";"0,00";"204,34";"0,00";"0,48";"4,45";"0,00";"169,31";"0,00";"34,20";"20,329";"0,00";"1,432";"0,000";"0,000";"0,00";"0,00";"0,00"
"34,62";"9";"09 - RIACHUELO : PERECIVEIS \ LATICINIOS \ CONSERVAS GRANEL \ TOMATE SECO CONSERV GRANE";"1,320";"1";"42,98";"56,74";"0,00";"0,00";"0,00";"0,00";"11,51";"15,19";"0,00";"26,77";"73,15";"42,25";"32,77";"24,98";"0,00";"0,00";"0,00";"16,56";"0,00";"0,05";"0,36";"0,00";"15,19";"0,00";"37,81";"0,000";"0,00";"0,000";"0,000";"0,000";"0,00";"0,00";"0,00"
"34,62";"9";"09 - RIACHUELO : PERECIVEIS \ LATICINIOS \ CONSERVAS GRANEL \ TREMOCOS CONSERV GRANEL";"2,158";"1";"36,99";"79,82";"0,00";"0,00";"0,00";"0,00";"14,41";"31,09";"0,00";"38,95";"122,34";"55,02";"35,90";"25,42";"0,00";"0,00";"0,00";"23,32";"0,00";"0,04";"0,50";"0,00";"31,09";"0,00";"55,03";"2,158";"0,00";"2,158";"0,000";"0,000";"0,00";"0,00";"0,00"
"34,62";"9";"09 - RIACHUELO : PERECIVEIS \ LATICINIOS \ DOCES GRANEL \ DOCES CREMOSOS";"125,700";"4";"22,93";"2.882,90";"0,00";"0,00";"0,00";"0,00";"10,40";"1.307,21";"0,01";"45,34";"205,36";"67,25";"944,10";"733,64";"0,00";"0,00";"0,00";"842,05";"0,00";"0,37";"18,37";"0,00";"1.307,21";"0,01";"64,05";"7,269";"0,00";"7,269";"0,000";"0,000";"0,00";"0,00";"0,00"
"34,62";"9";"09 - RIACHUELO : PERECIVEIS \ LATICINIOS \ DOCES GRANEL \ DOCES EM CALDAS GRANEL";"4,776";"2";"31,77";"151,75";"0,00";"0,00";"0,00";"0,00";"9,78";"46,72";"0,00";"30,79";"76,97";"43,49";"85,75";"60,70";"0,00";"0,00";"0,00";"44,33";"0,00";"0,07";"0,97";"0,00";"46,72";"0,00";"43,49";"1,152";"0,00";"1,152";"0,000";"0,000";"0,00";"0,00";"0,00"
"34,62";"9";"09 - RIACHUELO : PERECIVEIS \ LATICINIOS \ DOCES GRANEL \ DOCES EM CORTE";"48,438";"5";"30,01";"1.453,40";"0,00";"0,00";"0,00";"0,00";"8,87";"429,58";"0,00";"29,56";"75,85";"43,13";"826,49";"599,10";"0,00";"0,00";"0,00";"424,72";"0,00";"0,09";"9,24";"0,00";"429,58";"0,00";"41,76";"29,132";"0,00";"29,132";"0,000";"0,000";"0,00";"0,00";"0,00"
"34,62";"9";"09 - RIACHUELO : PERECIVEIS \ LATICINIOS \ FRIOS - EMBUTIDOS \ BACON";"2,000";"1";"22,98";"45,96";"0,00";"0,00";"0,00";"0,00";"7,06";"14,11";"0,00";"30,70";"64,97";"39,38";"27,86";"21,73";"0,00";"0,00";"0,00";"10,12";"0,00";"0,00";"0,00";"0,00";"14,11";"0,00";"39,37";"0,000";"0,00";"0,500";"0,000";"0,000";"0,00";"0,00";"0,00"
"34,62";"9";"09 - RIACHUELO : PERECIVEIS \ LATICINIOS \ FRIOS - EMBUTIDOS \ COPA LOMBO";"14,000";"1";"15,09";"211,25";"0,00";"0,00";"0,00";"0,00";"5,06";"70,81";"0,00";"33,52";"61,85";"38,22";"130,52";"120,90";"0,00";"0,00";"0,00";"19,54";"0,00";"0,15";"1,69";"0,00";"70,81";"0,00";"36,94";"1,512";"0,00";"1,400";"0,000";"0,000";"0,00";"0,00";"0,00"
"34,62";"9";"09 - RIACHUELO : PERECIVEIS \ LATICINIOS \ FRIOS - EMBUTIDOS \ EMBUTIDOS DE FRANGO";"25,613";"2";"57,99";"1.485,40";"0,00";"0,00";"0,00";"0,00";"19,67";"503,85";"0,00";"33,92";"60,34";"37,63";"926,42";"841,68";"0,00";"0,00";"0,00";"139,88";"0,00";"1,43";"11,86";"0,00";"503,85";"0,00";"37,45";"0,000";"0,00";"0,548";"0,000";"0,000";"0,00";"0,00";"0,00"
"34,64";"9";"09 - RIACHUELO : PERECIVEIS \ LATICINIOS \ FRIOS - EMBUTIDOS \ EMBUTIDOS DE PERU";"172,379";"3";"69,37";"11.957,87";"0,02";"0,00";"0,00";"0,00";"19,61";"3.379,91";"0,02";"28,27";"60,04";"37,51";"7.472,03";"7.471,86";"0,00";"0,00";"0,00";"1.106,10";"0,02";"10,79";"95,83";"0,00";"3.379,91";"0,02";"31,15";"139,474";"0,00";"172,379";"0,000";"0,000";"0,00";"0,00";"0,00"
"34,64";"9";"09 - RIACHUELO : PERECIVEIS \ LATICINIOS \ FRIOS - EMBUTIDOS \ FILE MIGNON";"3,560";"1";"31,81";"113,25";"0,00";"106,77";"0,00";"94,28";"8,17";"29,08";"0,00";"25,68";"53,68";"34,93";"73,69";"73,69";"0,00";"0,00";"0,00";"10,48";"0,00";"0,12";"0,86";"0,00";"29,08";"0,00";"28,29";"0,000";"0,00";"0,000";"0,000";"0,000";"0,00";"0,00";"0,00"
"34,64";"9";"09 - RIACHUELO : PERECIVEIS \ LATICINIOS \ FRIOS - EMBUTIDOS \ FRANGO DEFUMADO";"8,806";"1";"23,25";"204,70";"0,00";"156,82";"0,00";"76,61";"-24,99";"-220,02";"0,00";"-107,48";"-49,55";"-98,23";"405,78";"405,78";"0,00";"0,00";"0,00";"18,93";"0,00";"0,18";"1,67";"0,00";"-220,02";"0,00";"-118,44";"0,000";"0,00";"0,000";"0,000";"0,000";"0,00";"0,00";"0,00"
"34,64";"9";"09 - RIACHUELO : PERECIVEIS \ LATICINIOS \ FRIOS - EMBUTIDOS \ LINGUICAS";"25,000";"1";"10,98";"274,50";"0,00";"0,00";"0,00";"0,00";"3,10";"77,40";"0,00";"28,20";"50,21";"33,42";"182,75";"154,24";"0,00";"0,00";"0,00";"42,86";"0,00";"0,25";"2,00";"0,00";"77,40";"0,00";"33,41";"2,950";"0,00";"2,500";"0,000";"0,000";"0,00";"0,00";"0,00"
"34,64";"9";"09 - RIACHUELO : PERECIVEIS \ LATICINIOS \ FRIOS - EMBUTIDOS \ LOMBO CANADENSE";"22,786";"2";"46,83";"1.067,06";"0,00";"524,99";"0,00";"49,20";"11,95";"272,37";"0,00";"25,53";"49,90";"33,29";"711,84";"695,98";"0,00";"0,00";"0,00";"98,70";"0,00";"0,96";"8,42";"0,00";"272,37";"0,00";"28,13";"0,000";"0,00";"22,786";"0,000";"0,000";"0,00";"0,00";"0,00"
"34,67";"9";"09 - RIACHUELO : PERECIVEIS \ LATICINIOS \ FRIOS - EMBUTIDOS \ MORTADELA";"901,668";"10";"19,40";"17.496,34";"0,03";"9.191,95";"0,01";"52,54";"5,42";"4.883,52";"0,03";"27,91";"64,44";"39,19";"10.640,16";"9.881,38";"0,00";"0,00";"0,00";"2.731,43";"0,00";"8,76";"131,80";"0,00";"4.883,52";"0,03";"33,08";"553,152";"0,01";"868,168";"2,195";"7.970,998";"0,00";"0,00";"0,00"
"34,72";"9";"09 - RIACHUELO : PERECIVEIS \ LATICINIOS \ FRIOS - EMBUTIDOS \ PRESUNTO";"1.247,802";"9";"26,20";"32.687,85";"0,05";"8.964,38";"0,01";"27,42";"7,63";"9.524,32";"0,05";"29,14";"59,00";"37,11";"20.558,18";"20.139,77";"0,00";"0,00";"0,00";"3.023,76";"0,04";"27,00";"255,51";"0,00";"9.524,32";"0,05";"32,11";"1.075,445";"0,02";"1.055,802";"0,001";"32.687.850,000";"0,00";"0,00";"0,00"
"34,73";"9";"09 - RIACHUELO : PERECIVEIS \ LATICINIOS \ FRIOS - EMBUTIDOS \ SALAME";"358,232";"11";"24,40";"8.741,54";"0,01";"559,79";"0,00";"6,40";"7,85";"2.810,40";"0,02";"32,15";"67,87";"40,43";"5.207,46";"5.122,55";"0,00";"0,00";"0,00";"808,59";"0,01";"6,88";"71,17";"0,00";"2.810,40";"0,02";"35,43";"65,358";"0,00";"64,876";"0,000";"0,000";"0,00";"0,00";"0,00"
"34,73";"9";"09 - RIACHUELO : PERECIVEIS \ LATICINIOS \ FRIOS - EMBUTIDOS \ SALSICHA - SALSICHAO";"185,000";"7";"12,26";"2.268,13";"0,00";"1.271,79";"0,00";"56,07";"3,56";"657,72";"0,00";"29,00";"62,42";"38,43";"1.396,44";"1.256,40";"0,00";"0,00";"0,00";"354,00";"0,00";"1,85";"17,07";"0,00";"657,72";"0,00";"34,36";"82,534";"0,00";"55,000";"0,031";"73.165,484";"0,00";"0,00";"0,00"
